colour	x	showSelectedlegendcolour	PANEL	group
#FF0000	1.39698492462312	pred.prob	3	570
#FF0000	1.41708542713568	pred.prob	3	571
#FF0000	1.43718592964824	pred.prob	3	572
#FF0000	1.4572864321608	pred.prob	3	573
#FF0000	1.47738693467337	pred.prob	3	574
#FF0000	1.49748743718593	pred.prob	3	575
#FF0000	1.51758793969849	pred.prob	3	576
#FF0000	1.53768844221106	pred.prob	3	577
#FF0000	1.55778894472362	pred.prob	3	578
#FF0000	1.57788944723618	pred.prob	3	579
#FF0000	1.59798994974874	pred.prob	3	580
#FF0000	1.61809045226131	pred.prob	3	581
#FF0000	1.63819095477387	pred.prob	3	582
#FF0000	1.65829145728643	pred.prob	3	583
#FF0000	1.67839195979899	pred.prob	3	584
#FF0000	1.69849246231156	pred.prob	3	585
#FF0000	1.71859296482412	pred.prob	3	586
#FF0000	1.73869346733668	pred.prob	3	587
#FF0000	1.75879396984925	pred.prob	3	588
#FF0000	1.77889447236181	pred.prob	3	589
#FF0000	1.79899497487437	pred.prob	3	590
#FF0000	1.81909547738693	pred.prob	3	591
#FF0000	1.8391959798995	pred.prob	3	592
#FF0000	1.85929648241206	pred.prob	3	593
#FF0000	1.87939698492462	pred.prob	3	594
#FF0000	1.89949748743719	pred.prob	3	595
#FF0000	1.91959798994975	pred.prob	3	596
#FF0000	1.93969849246231	pred.prob	3	597
#FF0000	1.95979899497487	pred.prob	3	598
#FF0000	1.97989949748744	pred.prob	3	599
#FF0000	2	pred.prob	3	600
#FF0000	-2	pred.prob	4	601
#FF0000	-1.97989949748744	pred.prob	4	602
#FF0000	-1.95979899497487	pred.prob	4	603
#FF0000	-1.93969849246231	pred.prob	4	604
#FF0000	-1.91959798994975	pred.prob	4	605
#FF0000	-1.89949748743719	pred.prob	4	606
#FF0000	-1.87939698492462	pred.prob	4	607
#FF0000	-1.85929648241206	pred.prob	4	608
#FF0000	-1.8391959798995	pred.prob	4	609
#FF0000	-1.81909547738693	pred.prob	4	610
#FF0000	-1.79899497487437	pred.prob	4	611
#FF0000	-1.77889447236181	pred.prob	4	612
#FF0000	-1.75879396984925	pred.prob	4	613
#FF0000	-1.73869346733668	pred.prob	4	614
#FF0000	-1.71859296482412	pred.prob	4	615
#FF0000	-1.69849246231156	pred.prob	4	616
#FF0000	-1.67839195979899	pred.prob	4	617
#FF0000	-1.65829145728643	pred.prob	4	618
#FF0000	-1.63819095477387	pred.prob	4	619
#FF0000	-1.61809045226131	pred.prob	4	620
#FF0000	-1.59798994974874	pred.prob	4	621
#FF0000	-1.57788944723618	pred.prob	4	622
#FF0000	-1.55778894472362	pred.prob	4	623
#FF0000	-1.53768844221106	pred.prob	4	624
#FF0000	-1.51758793969849	pred.prob	4	625
#FF0000	-1.49748743718593	pred.prob	4	626
#FF0000	-1.47738693467337	pred.prob	4	627
#FF0000	-1.4572864321608	pred.prob	4	628
#FF0000	-1.43718592964824	pred.prob	4	629
#FF0000	-1.41708542713568	pred.prob	4	630
#FF0000	-1.39698492462312	pred.prob	4	631
#FF0000	-1.37688442211055	pred.prob	4	632
#FF0000	-1.35678391959799	pred.prob	4	633
#FF0000	-1.33668341708543	pred.prob	4	634
#FF0000	-1.31658291457286	pred.prob	4	635
#FF0000	-1.2964824120603	pred.prob	4	636
#FF0000	-1.27638190954774	pred.prob	4	637
#FF0000	-1.25628140703518	pred.prob	4	638
#FF0000	-1.23618090452261	pred.prob	4	639
#FF0000	-1.21608040201005	pred.prob	4	640
#FF0000	-1.19597989949749	pred.prob	4	641
#FF0000	-1.17587939698492	pred.prob	4	642
#FF0000	-1.15577889447236	pred.prob	4	643
#FF0000	-1.1356783919598	pred.prob	4	644
#FF0000	-1.11557788944724	pred.prob	4	645
#FF0000	-1.09547738693467	pred.prob	4	646
#FF0000	-1.07537688442211	pred.prob	4	647
#FF0000	-1.05527638190955	pred.prob	4	648
#FF0000	-1.03517587939698	pred.prob	4	649
#FF0000	-1.01507537688442	pred.prob	4	650
#FF0000	-0.994974874371859	pred.prob	4	651
#FF0000	-0.974874371859296	pred.prob	4	652
#FF0000	-0.954773869346734	pred.prob	4	653
#FF0000	-0.934673366834171	pred.prob	4	654
#FF0000	-0.914572864321608	pred.prob	4	655
#FF0000	-0.894472361809045	pred.prob	4	656
#FF0000	-0.874371859296482	pred.prob	4	657
#FF0000	-0.85427135678392	pred.prob	4	658
#FF0000	-0.834170854271357	pred.prob	4	659
#FF0000	-0.814070351758794	pred.prob	4	660
#FF0000	-0.793969849246231	pred.prob	4	661
#FF0000	-0.773869346733668	pred.prob	4	662
#FF0000	-0.753768844221105	pred.prob	4	663
#FF0000	-0.733668341708543	pred.prob	4	664
#FF0000	-0.71356783919598	pred.prob	4	665
#FF0000	-0.693467336683417	pred.prob	4	666
#FF0000	-0.673366834170854	pred.prob	4	667
#FF0000	-0.653266331658291	pred.prob	4	668
#FF0000	-0.633165829145729	pred.prob	4	669
#FF0000	-0.613065326633166	pred.prob	4	670
#FF0000	-0.592964824120603	pred.prob	4	671
#FF0000	-0.57286432160804	pred.prob	4	672
#FF0000	-0.552763819095477	pred.prob	4	673
#FF0000	-0.532663316582915	pred.prob	4	674
#FF0000	-0.512562814070352	pred.prob	4	675
#FF0000	-0.492462311557789	pred.prob	4	676
#FF0000	-0.472361809045226	pred.prob	4	677
#FF0000	-0.452261306532663	pred.prob	4	678
#FF0000	-0.4321608040201	pred.prob	4	679
#FF0000	-0.412060301507538	pred.prob	4	680
#FF0000	-0.391959798994975	pred.prob	4	681
#FF0000	-0.371859296482412	pred.prob	4	682
#FF0000	-0.351758793969849	pred.prob	4	683
#FF0000	-0.331658291457286	pred.prob	4	684
#FF0000	-0.311557788944724	pred.prob	4	685
#FF0000	-0.291457286432161	pred.prob	4	686
#FF0000	-0.271356783919598	pred.prob	4	687
#FF0000	-0.251256281407035	pred.prob	4	688
#FF0000	-0.231155778894472	pred.prob	4	689
#FF0000	-0.21105527638191	pred.prob	4	690
#FF0000	-0.190954773869347	pred.prob	4	691
#FF0000	-0.170854271356784	pred.prob	4	692
#FF0000	-0.150753768844221	pred.prob	4	693
#FF0000	-0.130653266331658	pred.prob	4	694
#FF0000	-0.110552763819096	pred.prob	4	695
#FF0000	-0.0904522613065326	pred.prob	4	696
#FF0000	-0.0703517587939699	pred.prob	4	697
#FF0000	-0.050251256281407	pred.prob	4	698
#FF0000	-0.0301507537688441	pred.prob	4	699
#FF0000	-0.0100502512562815	pred.prob	4	700
#FF0000	0.0100502512562812	pred.prob	4	701
#FF0000	0.0301507537688441	pred.prob	4	702
#FF0000	0.050251256281407	pred.prob	4	703
#FF0000	0.0703517587939699	pred.prob	4	704
#FF0000	0.0904522613065328	pred.prob	4	705
#FF0000	0.110552763819095	pred.prob	4	706
#FF0000	0.130653266331658	pred.prob	4	707
#FF0000	0.150753768844221	pred.prob	4	708
#FF0000	0.170854271356784	pred.prob	4	709
#FF0000	0.190954773869347	pred.prob	4	710
#FF0000	0.21105527638191	pred.prob	4	711
#FF0000	0.231155778894472	pred.prob	4	712
#FF0000	0.251256281407035	pred.prob	4	713
#FF0000	0.271356783919598	pred.prob	4	714
#FF0000	0.291457286432161	pred.prob	4	715
#FF0000	0.311557788944724	pred.prob	4	716
#FF0000	0.331658291457286	pred.prob	4	717
#FF0000	0.351758793969849	pred.prob	4	718
#FF0000	0.371859296482412	pred.prob	4	719
#FF0000	0.391959798994975	pred.prob	4	720
#FF0000	0.412060301507538	pred.prob	4	721
#FF0000	0.4321608040201	pred.prob	4	722
#FF0000	0.452261306532663	pred.prob	4	723
#FF0000	0.472361809045226	pred.prob	4	724
#FF0000	0.492462311557789	pred.prob	4	725
#FF0000	0.512562814070352	pred.prob	4	726
#FF0000	0.532663316582914	pred.prob	4	727
#FF0000	0.552763819095477	pred.prob	4	728
#FF0000	0.57286432160804	pred.prob	4	729
#FF0000	0.592964824120603	pred.prob	4	730
#FF0000	0.613065326633166	pred.prob	4	731
#FF0000	0.633165829145728	pred.prob	4	732
#FF0000	0.653266331658291	pred.prob	4	733
#FF0000	0.673366834170854	pred.prob	4	734
#FF0000	0.693467336683417	pred.prob	4	735
#FF0000	0.71356783919598	pred.prob	4	736
#FF0000	0.733668341708543	pred.prob	4	737
#FF0000	0.753768844221105	pred.prob	4	738
#FF0000	0.773869346733668	pred.prob	4	739
#FF0000	0.793969849246231	pred.prob	4	740
#FF0000	0.814070351758794	pred.prob	4	741
#FF0000	0.834170854271357	pred.prob	4	742
#FF0000	0.85427135678392	pred.prob	4	743
#FF0000	0.874371859296482	pred.prob	4	744
#FF0000	0.894472361809045	pred.prob	4	745
#FF0000	0.914572864321608	pred.prob	4	746
#FF0000	0.934673366834171	pred.prob	4	747
#FF0000	0.954773869346734	pred.prob	4	748
#FF0000	0.974874371859296	pred.prob	4	749
#FF0000	0.994974874371859	pred.prob	4	750
#FF0000	1.01507537688442	pred.prob	4	751
#FF0000	1.03517587939699	pred.prob	4	752
#FF0000	1.05527638190955	pred.prob	4	753
#FF0000	1.07537688442211	pred.prob	4	754
#FF0000	1.09547738693467	pred.prob	4	755
#FF0000	1.11557788944724	pred.prob	4	756
#FF0000	1.1356783919598	pred.prob	4	757
#FF0000	1.15577889447236	pred.prob	4	758
#FF0000	1.17587939698492	pred.prob	4	759
#FF0000	1.19597989949749	pred.prob	4	760
#FF0000	1.21608040201005	pred.prob	4	761
#FF0000	1.23618090452261	pred.prob	4	762
#FF0000	1.25628140703518	pred.prob	4	763
#FF0000	1.27638190954774	pred.prob	4	764
#FF0000	1.2964824120603	pred.prob	4	765
#FF0000	1.31658291457286	pred.prob	4	766
#FF0000	1.33668341708543	pred.prob	4	767
#FF0000	1.35678391959799	pred.prob	4	768
#FF0000	1.37688442211055	pred.prob	4	769
#FF0000	1.39698492462312	pred.prob	4	770
#FF0000	1.41708542713568	pred.prob	4	771
#FF0000	1.43718592964824	pred.prob	4	772
#FF0000	1.4572864321608	pred.prob	4	773
#FF0000	1.47738693467337	pred.prob	4	774
#FF0000	1.49748743718593	pred.prob	4	775
#FF0000	1.51758793969849	pred.prob	4	776
#FF0000	1.53768844221106	pred.prob	4	777
#FF0000	1.55778894472362	pred.prob	4	778
#FF0000	1.57788944723618	pred.prob	4	779
#FF0000	1.59798994974874	pred.prob	4	780
#FF0000	1.61809045226131	pred.prob	4	781
#FF0000	1.63819095477387	pred.prob	4	782
#FF0000	1.65829145728643	pred.prob	4	783
#FF0000	1.67839195979899	pred.prob	4	784
#FF0000	1.69849246231156	pred.prob	4	785
#FF0000	1.71859296482412	pred.prob	4	786
#FF0000	1.73869346733668	pred.prob	4	787
#FF0000	1.75879396984925	pred.prob	4	788
#FF0000	1.77889447236181	pred.prob	4	789
#FF0000	1.79899497487437	pred.prob	4	790
#FF0000	1.81909547738693	pred.prob	4	791
#FF0000	1.8391959798995	pred.prob	4	792
#FF0000	1.85929648241206	pred.prob	4	793
#FF0000	1.87939698492462	pred.prob	4	794
#FF0000	1.89949748743719	pred.prob	4	795
#FF0000	1.91959798994975	pred.prob	4	796
#FF0000	1.93969849246231	pred.prob	4	797
#FF0000	1.95979899497487	pred.prob	4	798
#FF0000	1.97989949748744	pred.prob	4	799
#FF0000	2	pred.prob	4	800
#FF0000	-2	pred.prob	5	801
#FF0000	-1.97989949748744	pred.prob	5	802
#FF0000	-1.95979899497487	pred.prob	5	803
#FF0000	-1.93969849246231	pred.prob	5	804
#FF0000	-1.91959798994975	pred.prob	5	805
#FF0000	-1.89949748743719	pred.prob	5	806
#FF0000	-1.87939698492462	pred.prob	5	807
#FF0000	-1.85929648241206	pred.prob	5	808
#FF0000	-1.8391959798995	pred.prob	5	809
#FF0000	-1.81909547738693	pred.prob	5	810
#FF0000	-1.79899497487437	pred.prob	5	811
#FF0000	-1.77889447236181	pred.prob	5	812
#FF0000	-1.75879396984925	pred.prob	5	813
#FF0000	-1.73869346733668	pred.prob	5	814
#FF0000	-1.71859296482412	pred.prob	5	815
#FF0000	-1.69849246231156	pred.prob	5	816
#FF0000	-1.67839195979899	pred.prob	5	817
#FF0000	-1.65829145728643	pred.prob	5	818
#FF0000	-1.63819095477387	pred.prob	5	819
#FF0000	-1.61809045226131	pred.prob	5	820
#FF0000	-1.59798994974874	pred.prob	5	821
#FF0000	-1.57788944723618	pred.prob	5	822
#FF0000	-1.55778894472362	pred.prob	5	823
#FF0000	-1.53768844221106	pred.prob	5	824
#FF0000	-1.51758793969849	pred.prob	5	825
#FF0000	-1.49748743718593	pred.prob	5	826
#FF0000	-1.47738693467337	pred.prob	5	827
#FF0000	-1.4572864321608	pred.prob	5	828
#FF0000	-1.43718592964824	pred.prob	5	829
#FF0000	-1.41708542713568	pred.prob	5	830
#FF0000	-1.39698492462312	pred.prob	5	831
#FF0000	-1.37688442211055	pred.prob	5	832
#FF0000	-1.35678391959799	pred.prob	5	833
#FF0000	-1.33668341708543	pred.prob	5	834
#FF0000	-1.31658291457286	pred.prob	5	835
#FF0000	-1.2964824120603	pred.prob	5	836
#FF0000	-1.27638190954774	pred.prob	5	837
#FF0000	-1.25628140703518	pred.prob	5	838
#FF0000	-1.23618090452261	pred.prob	5	839
#FF0000	-1.21608040201005	pred.prob	5	840
#FF0000	-1.19597989949749	pred.prob	5	841
#FF0000	-1.17587939698492	pred.prob	5	842
#FF0000	-1.15577889447236	pred.prob	5	843
#FF0000	-1.1356783919598	pred.prob	5	844
#FF0000	-1.11557788944724	pred.prob	5	845
#FF0000	-1.09547738693467	pred.prob	5	846
#FF0000	-1.07537688442211	pred.prob	5	847
#FF0000	-1.05527638190955	pred.prob	5	848
#FF0000	-1.03517587939698	pred.prob	5	849
#FF0000	-1.01507537688442	pred.prob	5	850
#FF0000	-0.994974874371859	pred.prob	5	851
#FF0000	-0.974874371859296	pred.prob	5	852
#FF0000	-0.954773869346734	pred.prob	5	853
#FF0000	-0.934673366834171	pred.prob	5	854
#FF0000	-0.914572864321608	pred.prob	5	855
#FF0000	-0.894472361809045	pred.prob	5	856
#FF0000	-0.874371859296482	pred.prob	5	857
#FF0000	-0.85427135678392	pred.prob	5	858
#FF0000	-0.834170854271357	pred.prob	5	859
#FF0000	-0.814070351758794	pred.prob	5	860
#FF0000	-0.793969849246231	pred.prob	5	861
#FF0000	-0.773869346733668	pred.prob	5	862
#FF0000	-0.753768844221105	pred.prob	5	863
#FF0000	-0.733668341708543	pred.prob	5	864
#FF0000	-0.71356783919598	pred.prob	5	865
#FF0000	-0.693467336683417	pred.prob	5	866
#FF0000	-0.673366834170854	pred.prob	5	867
#FF0000	-0.653266331658291	pred.prob	5	868
#FF0000	-0.633165829145729	pred.prob	5	869
#FF0000	-0.613065326633166	pred.prob	5	870
#FF0000	-0.592964824120603	pred.prob	5	871
#FF0000	-0.57286432160804	pred.prob	5	872
#FF0000	-0.552763819095477	pred.prob	5	873
#FF0000	-0.532663316582915	pred.prob	5	874
#FF0000	-0.512562814070352	pred.prob	5	875
#FF0000	-0.492462311557789	pred.prob	5	876
#FF0000	-0.472361809045226	pred.prob	5	877
#FF0000	-0.452261306532663	pred.prob	5	878
#FF0000	-0.4321608040201	pred.prob	5	879
#FF0000	-0.412060301507538	pred.prob	5	880
#FF0000	-0.391959798994975	pred.prob	5	881
#FF0000	-0.371859296482412	pred.prob	5	882
#FF0000	-0.351758793969849	pred.prob	5	883
#FF0000	-0.331658291457286	pred.prob	5	884
#FF0000	-0.311557788944724	pred.prob	5	885
#FF0000	-0.291457286432161	pred.prob	5	886
#FF0000	-0.271356783919598	pred.prob	5	887
#FF0000	-0.251256281407035	pred.prob	5	888
#FF0000	-0.231155778894472	pred.prob	5	889
#FF0000	-0.21105527638191	pred.prob	5	890
#FF0000	-0.190954773869347	pred.prob	5	891
#FF0000	-0.170854271356784	pred.prob	5	892
#FF0000	-0.150753768844221	pred.prob	5	893
#FF0000	-0.130653266331658	pred.prob	5	894
#FF0000	-0.110552763819096	pred.prob	5	895
#FF0000	-0.0904522613065326	pred.prob	5	896
#FF0000	-0.0703517587939699	pred.prob	5	897
#FF0000	-0.050251256281407	pred.prob	5	898
#FF0000	-0.0301507537688441	pred.prob	5	899
#FF0000	-0.0100502512562815	pred.prob	5	900
#FF0000	0.0100502512562812	pred.prob	5	901
#FF0000	0.0301507537688441	pred.prob	5	902
#FF0000	0.050251256281407	pred.prob	5	903
#FF0000	0.0703517587939699	pred.prob	5	904
#FF0000	0.0904522613065328	pred.prob	5	905
#FF0000	0.110552763819095	pred.prob	5	906
#FF0000	0.130653266331658	pred.prob	5	907
#FF0000	0.150753768844221	pred.prob	5	908
#FF0000	0.170854271356784	pred.prob	5	909
#FF0000	0.190954773869347	pred.prob	5	910
#FF0000	0.21105527638191	pred.prob	5	911
#FF0000	0.231155778894472	pred.prob	5	912
#FF0000	0.251256281407035	pred.prob	5	913
#FF0000	0.271356783919598	pred.prob	5	914
#FF0000	0.291457286432161	pred.prob	5	915
#FF0000	0.311557788944724	pred.prob	5	916
#FF0000	0.331658291457286	pred.prob	5	917
#FF0000	0.351758793969849	pred.prob	5	918
#FF0000	0.371859296482412	pred.prob	5	919
#FF0000	0.391959798994975	pred.prob	5	920
#FF0000	0.412060301507538	pred.prob	5	921
#FF0000	0.4321608040201	pred.prob	5	922
#FF0000	0.452261306532663	pred.prob	5	923
#FF0000	0.472361809045226	pred.prob	5	924
#FF0000	0.492462311557789	pred.prob	5	925
#FF0000	0.512562814070352	pred.prob	5	926
#FF0000	0.532663316582914	pred.prob	5	927
#FF0000	0.552763819095477	pred.prob	5	928
#FF0000	0.57286432160804	pred.prob	5	929
#FF0000	0.592964824120603	pred.prob	5	930
#FF0000	0.613065326633166	pred.prob	5	931
#FF0000	0.633165829145728	pred.prob	5	932
#FF0000	0.653266331658291	pred.prob	5	933
#FF0000	0.673366834170854	pred.prob	5	934
#FF0000	0.693467336683417	pred.prob	5	935
#FF0000	0.71356783919598	pred.prob	5	936
#FF0000	0.733668341708543	pred.prob	5	937
#FF0000	0.753768844221105	pred.prob	5	938
#FF0000	0.773869346733668	pred.prob	5	939
#FF0000	0.793969849246231	pred.prob	5	940
#FF0000	0.814070351758794	pred.prob	5	941
#FF0000	0.834170854271357	pred.prob	5	942
#FF0000	0.85427135678392	pred.prob	5	943
#FF0000	0.874371859296482	pred.prob	5	944
#FF0000	0.894472361809045	pred.prob	5	945
#FF0000	0.914572864321608	pred.prob	5	946
#FF0000	0.934673366834171	pred.prob	5	947
#FF0000	0.954773869346734	pred.prob	5	948
#FF0000	0.974874371859296	pred.prob	5	949
#FF0000	0.994974874371859	pred.prob	5	950
#FF0000	1.01507537688442	pred.prob	5	951
#FF0000	1.03517587939699	pred.prob	5	952
#FF0000	1.05527638190955	pred.prob	5	953
#FF0000	1.07537688442211	pred.prob	5	954
#FF0000	1.09547738693467	pred.prob	5	955
#FF0000	1.11557788944724	pred.prob	5	956
#FF0000	1.1356783919598	pred.prob	5	957
#FF0000	1.15577889447236	pred.prob	5	958
#FF0000	1.17587939698492	pred.prob	5	959
#FF0000	1.19597989949749	pred.prob	5	960
#FF0000	1.21608040201005	pred.prob	5	961
#FF0000	1.23618090452261	pred.prob	5	962
#FF0000	1.25628140703518	pred.prob	5	963
#FF0000	1.27638190954774	pred.prob	5	964
#FF0000	1.2964824120603	pred.prob	5	965
#FF0000	1.31658291457286	pred.prob	5	966
#FF0000	1.33668341708543	pred.prob	5	967
#FF0000	1.35678391959799	pred.prob	5	968
#FF0000	1.37688442211055	pred.prob	5	969
#FF0000	1.39698492462312	pred.prob	5	970
#FF0000	1.41708542713568	pred.prob	5	971
#FF0000	1.43718592964824	pred.prob	5	972
#FF0000	1.4572864321608	pred.prob	5	973
#FF0000	1.47738693467337	pred.prob	5	974
#FF0000	1.49748743718593	pred.prob	5	975
#FF0000	1.51758793969849	pred.prob	5	976
#FF0000	1.53768844221106	pred.prob	5	977
#FF0000	1.55778894472362	pred.prob	5	978
#FF0000	1.57788944723618	pred.prob	5	979
#FF0000	1.59798994974874	pred.prob	5	980
#FF0000	1.61809045226131	pred.prob	5	981
#FF0000	1.63819095477387	pred.prob	5	982
#FF0000	1.65829145728643	pred.prob	5	983
#FF0000	1.67839195979899	pred.prob	5	984
#FF0000	1.69849246231156	pred.prob	5	985
#FF0000	1.71859296482412	pred.prob	5	986
#FF0000	1.73869346733668	pred.prob	5	987
#FF0000	1.75879396984925	pred.prob	5	988
#FF0000	1.77889447236181	pred.prob	5	989
#FF0000	1.79899497487437	pred.prob	5	990
#FF0000	1.81909547738693	pred.prob	5	991
#FF0000	1.8391959798995	pred.prob	5	992
#FF0000	1.85929648241206	pred.prob	5	993
#FF0000	1.87939698492462	pred.prob	5	994
#FF0000	1.89949748743719	pred.prob	5	995
#FF0000	1.91959798994975	pred.prob	5	996
#FF0000	1.93969849246231	pred.prob	5	997
#FF0000	1.95979899497487	pred.prob	5	998
#FF0000	1.97989949748744	pred.prob	5	999
#FF0000	2	pred.prob	5	1000
#FF0000	-2	pred.prob	6	1001
#FF0000	-1.97989949748744	pred.prob	6	1002
#FF0000	-1.95979899497487	pred.prob	6	1003
#FF0000	-1.93969849246231	pred.prob	6	1004
#FF0000	-1.91959798994975	pred.prob	6	1005
#FF0000	-1.89949748743719	pred.prob	6	1006
#FF0000	-1.87939698492462	pred.prob	6	1007
#FF0000	-1.85929648241206	pred.prob	6	1008
#FF0000	-1.8391959798995	pred.prob	6	1009
#FF0000	-1.81909547738693	pred.prob	6	1010
#FF0000	-1.79899497487437	pred.prob	6	1011
#FF0000	-1.77889447236181	pred.prob	6	1012
#FF0000	-1.75879396984925	pred.prob	6	1013
#FF0000	-1.73869346733668	pred.prob	6	1014
#FF0000	-1.71859296482412	pred.prob	6	1015
#FF0000	-1.69849246231156	pred.prob	6	1016
#FF0000	-1.67839195979899	pred.prob	6	1017
#FF0000	-1.65829145728643	pred.prob	6	1018
#FF0000	-1.63819095477387	pred.prob	6	1019
#FF0000	-1.61809045226131	pred.prob	6	1020
#FF0000	-1.59798994974874	pred.prob	6	1021
#FF0000	-1.57788944723618	pred.prob	6	1022
#FF0000	-1.55778894472362	pred.prob	6	1023
#FF0000	-1.53768844221106	pred.prob	6	1024
#FF0000	-1.51758793969849	pred.prob	6	1025
#FF0000	-1.49748743718593	pred.prob	6	1026
#FF0000	-1.47738693467337	pred.prob	6	1027
#FF0000	-1.4572864321608	pred.prob	6	1028
#FF0000	-1.43718592964824	pred.prob	6	1029
#FF0000	-1.41708542713568	pred.prob	6	1030
#FF0000	-1.39698492462312	pred.prob	6	1031
#FF0000	-1.37688442211055	pred.prob	6	1032
#FF0000	-1.35678391959799	pred.prob	6	1033
#FF0000	-1.33668341708543	pred.prob	6	1034
#FF0000	-1.31658291457286	pred.prob	6	1035
#FF0000	-1.2964824120603	pred.prob	6	1036
#FF0000	-1.27638190954774	pred.prob	6	1037
#FF0000	-1.25628140703518	pred.prob	6	1038
#FF0000	-1.23618090452261	pred.prob	6	1039
#FF0000	-1.21608040201005	pred.prob	6	1040
#FF0000	-1.19597989949749	pred.prob	6	1041
#FF0000	-1.17587939698492	pred.prob	6	1042
#FF0000	-1.15577889447236	pred.prob	6	1043
#FF0000	-1.1356783919598	pred.prob	6	1044
#FF0000	-1.11557788944724	pred.prob	6	1045
#FF0000	-1.09547738693467	pred.prob	6	1046
#FF0000	-1.07537688442211	pred.prob	6	1047
#FF0000	-1.05527638190955	pred.prob	6	1048
#FF0000	-1.03517587939698	pred.prob	6	1049
#FF0000	-1.01507537688442	pred.prob	6	1050
#FF0000	-0.994974874371859	pred.prob	6	1051
#FF0000	-0.974874371859296	pred.prob	6	1052
#FF0000	-0.954773869346734	pred.prob	6	1053
#FF0000	-0.934673366834171	pred.prob	6	1054
#FF0000	-0.914572864321608	pred.prob	6	1055
#FF0000	-0.894472361809045	pred.prob	6	1056
#FF0000	-0.874371859296482	pred.prob	6	1057
#FF0000	-0.85427135678392	pred.prob	6	1058
#FF0000	-0.834170854271357	pred.prob	6	1059
#FF0000	-0.814070351758794	pred.prob	6	1060
#FF0000	-0.793969849246231	pred.prob	6	1061
#FF0000	-0.773869346733668	pred.prob	6	1062
#FF0000	-0.753768844221105	pred.prob	6	1063
#FF0000	-0.733668341708543	pred.prob	6	1064
#FF0000	-0.71356783919598	pred.prob	6	1065
#FF0000	-0.693467336683417	pred.prob	6	1066
#FF0000	-0.673366834170854	pred.prob	6	1067
#FF0000	-0.653266331658291	pred.prob	6	1068
#FF0000	-0.633165829145729	pred.prob	6	1069
#FF0000	-0.613065326633166	pred.prob	6	1070
#FF0000	-0.592964824120603	pred.prob	6	1071
#FF0000	-0.57286432160804	pred.prob	6	1072
#FF0000	-0.552763819095477	pred.prob	6	1073
#FF0000	-0.532663316582915	pred.prob	6	1074
#FF0000	-0.512562814070352	pred.prob	6	1075
#FF0000	-0.492462311557789	pred.prob	6	1076
#FF0000	-0.472361809045226	pred.prob	6	1077
#FF0000	-0.452261306532663	pred.prob	6	1078
#FF0000	-0.4321608040201	pred.prob	6	1079
#FF0000	-0.412060301507538	pred.prob	6	1080
#FF0000	-0.391959798994975	pred.prob	6	1081
#FF0000	-0.371859296482412	pred.prob	6	1082
#FF0000	-0.351758793969849	pred.prob	6	1083
#FF0000	-0.331658291457286	pred.prob	6	1084
#FF0000	-0.311557788944724	pred.prob	6	1085
#FF0000	-0.291457286432161	pred.prob	6	1086
#FF0000	-0.271356783919598	pred.prob	6	1087
#FF0000	-0.251256281407035	pred.prob	6	1088
#FF0000	-0.231155778894472	pred.prob	6	1089
#FF0000	-0.21105527638191	pred.prob	6	1090
#FF0000	-0.190954773869347	pred.prob	6	1091
#FF0000	-0.170854271356784	pred.prob	6	1092
#FF0000	-0.150753768844221	pred.prob	6	1093
#FF0000	-0.130653266331658	pred.prob	6	1094
#FF0000	-0.110552763819096	pred.prob	6	1095
#FF0000	-0.0904522613065326	pred.prob	6	1096
#FF0000	-0.0703517587939699	pred.prob	6	1097
#FF0000	-0.050251256281407	pred.prob	6	1098
#FF0000	-0.0301507537688441	pred.prob	6	1099
#FF0000	-0.0100502512562815	pred.prob	6	1100
#FF0000	0.0100502512562812	pred.prob	6	1101
#FF0000	0.0301507537688441	pred.prob	6	1102
#FF0000	0.050251256281407	pred.prob	6	1103
#FF0000	0.0703517587939699	pred.prob	6	1104
#FF0000	0.0904522613065328	pred.prob	6	1105
#FF0000	0.110552763819095	pred.prob	6	1106
#FF0000	0.130653266331658	pred.prob	6	1107
#FF0000	0.150753768844221	pred.prob	6	1108
#FF0000	0.170854271356784	pred.prob	6	1109
#FF0000	0.190954773869347	pred.prob	6	1110
#FF0000	0.21105527638191	pred.prob	6	1111
#FF0000	0.231155778894472	pred.prob	6	1112
#FF0000	0.251256281407035	pred.prob	6	1113
#FF0000	0.271356783919598	pred.prob	6	1114
#FF0000	0.291457286432161	pred.prob	6	1115
#FF0000	0.311557788944724	pred.prob	6	1116
#FF0000	0.331658291457286	pred.prob	6	1117
#FF0000	0.351758793969849	pred.prob	6	1118
#FF0000	0.371859296482412	pred.prob	6	1119
#FF0000	0.391959798994975	pred.prob	6	1120
#FF0000	0.412060301507538	pred.prob	6	1121
#FF0000	0.4321608040201	pred.prob	6	1122
#FF0000	0.452261306532663	pred.prob	6	1123
#FF0000	0.472361809045226	pred.prob	6	1124
#FF0000	0.492462311557789	pred.prob	6	1125
#FF0000	0.512562814070352	pred.prob	6	1126
#FF0000	0.532663316582914	pred.prob	6	1127
#FF0000	0.552763819095477	pred.prob	6	1128
#FF0000	0.57286432160804	pred.prob	6	1129
#FF0000	0.592964824120603	pred.prob	6	1130
#FF0000	0.613065326633166	pred.prob	6	1131
#FF0000	0.633165829145728	pred.prob	6	1132
#FF0000	0.653266331658291	pred.prob	6	1133
